날짜,종가,오픈,고가,저가,거래량,변동 %
2022- 05- 16,61300.0,61200.0,62500.0,59900.0,441650.0,1.49
2022- 05- 15,60400.0,60400.0,60400.0,60400.0,0.0,0.0
2022- 05- 13,60400.0,58500.0,61100.0,58500.0,359730.0,4.14
2022- 05- 12,58000.0,60600.0,61000.0,57500.0,661280.0,-5.69
2022- 05- 11,61500.0,61000.0,63600.0,60600.0,365220.0,-0.32
2022- 05- 10,61700.0,59200.0,62300.0,57900.0,819510.0,0.82
2022- 05- 09,61200.0,65900.0,66400.0,60700.0,845480.0,-7.97
2022- 05- 08,66500.0,66500.0,66500.0,66500.0,0.0,0.0
2022- 05- 06,66500.0,67100.0,68300.0,66200.0,233820.0,-2.06
2022- 05- 05,67900.0,67900.0,67900.0,67900.0,0.0,0.0
2022- 05- 04,67900.0,68500.0,69000.0,67500.0,137140.0,-0.59
2022- 05- 03,68300.0,67500.0,69200.0,67200.0,249090.0,1.94
2022- 05- 02,67000.0,67400.0,67800.0,65600.0,269060.0,-1.76
2022- 05- 01,68200.0,68200.0,68200.0,68200.0,0.0,0.0
2022- 04- 29,68200.0,68500.0,69600.0,67800.0,240120.0,-0.29
2022- 04- 28,68400.0,69100.0,69400.0,67600.0,183790.0,-0.58
2022- 04- 27,68800.0,66700.0,69200.0,65700.0,403080.0,0.29
2022- 04- 26,68600.0,68200.0,70400.0,68100.0,368260.0,1.63
2022- 04- 25,67500.0,67800.0,69500.0,67500.0,333600.0,-2.03
2022- 04- 24,68900.0,68900.0,68900.0,68900.0,0.0,0.0
2022- 04- 22,68900.0,69800.0,70300.0,67700.0,511330.0,-2.27
2022- 04- 21,70500.0,71800.0,72500.0,70200.0,364130.0,-1.26
2022- 04- 20,71400.0,73800.0,73900.0,71300.0,448840.0,-3.25
2022- 04- 19,73800.0,72700.0,74300.0,72000.0,368300.0,1.93
2022- 04- 18,72400.0,77100.0,77200.0,72000.0,736180.0,-6.22
2022- 04- 17,77200.0,77200.0,77200.0,77200.0,0.0,0.0
2022- 04- 15,77200.0,76700.0,78500.0,75700.0,276520.0,0.39
2022- 04- 14,76900.0,76600.0,79000.0,76500.0,493480.0,0.65
2022- 04- 13,76400.0,74800.0,77100.0,74100.0,440010.0,2.28
2022- 04- 12,74700.0,74500.0,75200.0,73300.0,329740.0,-0.27
2022- 04- 11,74900.0,77300.0,78100.0,74800.0,415950.0,-2.73
2022- 04- 10,77000.0,77000.0,77000.0,77000.0,0.0,0.0
2022- 04- 08,77000.0,77900.0,79100.0,75800.0,674230.0,-1.16
2022- 04- 07,77900.0,79600.0,80300.0,77500.0,565270.0,-3.11
2022- 04- 06,80400.0,79500.0,81900.0,79000.0,556190.0,-0.12
2022- 04- 05,80500.0,82200.0,82600.0,79700.0,590010.0,-2.07
2022- 04- 04,82200.0,86200.0,86700.0,80800.0,1200000.0,-4.31
2022- 04- 03,85900.0,85900.0,85900.0,85900.0,0.0,0.0
2022- 04- 01,85900.0,81100.0,90000.0,80300.0,2510000.0,5.27
2022- 03- 31,81600.0,79700.0,85600.0,77400.0,1950000.0,2.51
2022- 03- 30,79600.0,76800.0,80100.0,76100.0,896970.0,4.74
2022- 03- 29,76000.0,75800.0,77000.0,75200.0,368480.0,1.06
2022- 03- 28,75200.0,77800.0,77800.0,74800.0,553470.0,-3.34
2022- 03- 27,77800.0,77800.0,77800.0,77800.0,0.0,0.0
2022- 03- 25,77800.0,77100.0,78800.0,75200.0,633260.0,0.78
2022- 03- 24,77200.0,75500.0,79600.0,74800.0,756880.0,2.66
2022- 03- 23,75200.0,76900.0,77000.0,74000.0,460910.0,-1.83
2022- 03- 22,76600.0,73400.0,77100.0,73000.0,620690.0,3.65
2022- 03- 21,73900.0,76200.0,77100.0,72900.0,587380.0,-3.4
2022- 03- 20,76500.0,76500.0,76500.0,76500.0,0.0,0.0
2022- 03- 18,76500.0,75300.0,76800.0,74500.0,497510.0,2.0
2022- 03- 17,75000.0,79100.0,79800.0,74500.0,1200000.0,-5.3
2022- 03- 16,79200.0,80700.0,81300.0,76800.0,687480.0,-0.75
2022- 03- 15,79800.0,80800.0,82000.0,79100.0,457390.0,-0.25
2022- 03- 14,80000.0,80600.0,83000.0,78800.0,816020.0,0.13
2022- 03- 13,79900.0,79900.0,79900.0,79900.0,0.0,0.0
2022- 03- 11,79900.0,77000.0,81500.0,77000.0,1090000.0,3.36
2022- 03- 10,77300.0,74300.0,78700.0,73700.0,731120.0,5.17
2022- 03- 09,73500.0,73500.0,73500.0,73500.0,0.0,0.0
2022- 03- 08,73500.0,73800.0,74800.0,72500.0,316470.0,-1.61
2022- 03- 07,74700.0,74000.0,76100.0,74000.0,393660.0,-1.06
2022- 03- 06,75500.0,75500.0,75500.0,75500.0,0.0,0.0
2022- 03- 04,75500.0,74500.0,76900.0,74000.0,385690.0,0.67
2022- 03- 03,75000.0,75200.0,77200.0,74200.0,398500.0,-0.27
2022- 03- 02,75200.0,74400.0,75600.0,72000.0,552310.0,1.35
2022- 03- 01,74200.0,74200.0,74200.0,74200.0,0.0,0.0
2022- 02- 28,74200.0,70700.0,75000.0,70700.0,721100.0,3.92
2022- 02- 27,71400.0,71400.0,71400.0,71400.0,0.0,0.0
2022- 02- 25,71400.0,71700.0,73000.0,67500.0,1220000.0,1.28
2022- 02- 24,70500.0,71500.0,73900.0,70500.0,774630.0,-1.54
2022- 02- 23,71600.0,72600.0,74000.0,71200.0,422260.0,-0.28
2022- 02- 22,71800.0,69700.0,72500.0,69500.0,776360.0,1.41
2022- 02- 21,70800.0,66100.0,70900.0,65900.0,731360.0,5.2
2022- 02- 20,67300.0,67300.0,67300.0,67300.0,0.0,0.0
2022- 02- 18,67300.0,65500.0,67700.0,65300.0,369650.0,1.05
2022- 02- 17,66600.0,68100.0,68800.0,65000.0,560080.0,-2.2
2022- 02- 16,68100.0,67000.0,68200.0,66100.0,419580.0,4.29
2022- 02- 15,65300.0,65100.0,67000.0,64500.0,334690.0,0.0
2022- 02- 14,65300.0,64200.0,66400.0,63700.0,357350.0,-0.31
2022- 02- 11,65500.0,65500.0,67600.0,64600.0,530070.0,-1.95
2022- 02- 10,66800.0,68800.0,69200.0,66300.0,409110.0,-2.91
2022- 02- 09,68800.0,66800.0,69500.0,66500.0,529380.0,3.93
2022- 02- 08,66200.0,67700.0,69700.0,65900.0,586360.0,-1.49
2022- 02- 07,67200.0,67300.0,69200.0,66500.0,582600.0,-0.15
2022- 02- 06,67300.0,67300.0,67300.0,67300.0,0.0,0.0
2022- 02- 04,67300.0,61500.0,68200.0,61000.0,616790.0,8.2
2022- 02- 03,62200.0,60600.0,63900.0,60000.0,911030.0,5.6
2022- 01- 28,58900.0,56000.0,59600.0,54500.0,764260.0,5.18
2022- 01- 27,56000.0,60000.0,60600.0,55900.0,816810.0,-7.44
2022- 01- 26,60500.0,63400.0,64100.0,58000.0,1260000.0,-4.72
2022- 01- 25,63500.0,64900.0,65000.0,62500.0,449370.0,-0.63
2022- 01- 24,63900.0,68800.0,68800.0,63200.0,603550.0,-7.66
2022- 01- 21,69200.0,68200.0,70500.0,68000.0,414390.0,-0.43
2022- 01- 20,69500.0,66000.0,69700.0,66000.0,410600.0,4.83
2022- 01- 19,66300.0,67400.0,68800.0,65400.0,326070.0,-2.36
2022- 01- 18,67900.0,68400.0,69900.0,67500.0,288810.0,-0.73
2022- 01- 17,68400.0,67600.0,70400.0,67600.0,409080.0,0.29
2022- 01- 14,68200.0,67900.0,69300.0,66700.0,370870.0,-1.16
2022- 01- 13,69000.0,67500.0,69000.0,66300.0,474350.0,2.22
2022- 01- 12,67500.0,66500.0,67800.0,66000.0,417610.0,2.27
2022- 01- 11,66000.0,64100.0,67300.0,62500.0,710750.0,4.1
2022- 01- 10,63400.0,62800.0,64000.0,60700.0,522250.0,-0.47
2022- 01- 09,63700.0,63700.0,63700.0,63700.0,0.0,0.0
2022- 01- 07,63700.0,62300.0,64400.0,62300.0,461130.0,2.91
2022- 01- 06,61900.0,64800.0,65700.0,61300.0,922400.0,-7.06
2022- 01- 05,66600.0,71200.0,71200.0,66300.0,870640.0,-5.8
2022- 01- 04,70700.0,73700.0,73800.0,70200.0,636940.0,-3.94
2022- 01- 03,73600.0,74600.0,75300.0,73300.0,362830.0,-0.81
2021- 12- 30,74200.0,75200.0,75800.0,73300.0,391940.0,-0.93
2021- 12- 29,74900.0,77900.0,79100.0,74500.0,933540.0,-4.1
2021- 12- 28,78100.0,74700.0,79000.0,73900.0,1080000.0,5.4
2021- 12- 27,74100.0,72500.0,74700.0,71000.0,485560.0,2.92
2021- 12- 26,72000.0,72000.0,72000.0,72000.0,0.0,0.0
2021- 12- 24,72000.0,71500.0,73900.0,70800.0,599310.0,1.55
2021- 12- 23,70900.0,73900.0,74600.0,69800.0,708750.0,-3.14
2021- 12- 22,73200.0,73600.0,74900.0,72000.0,633120.0,1.53
2021- 12- 21,72100.0,70200.0,72300.0,69100.0,341670.0,2.85
2021- 12- 20,70100.0,71200.0,72000.0,69600.0,290060.0,-1.82
2021- 12- 19,71400.0,71400.0,71400.0,71400.0,0.0,0.0
2021- 12- 17,71400.0,71000.0,72100.0,69800.0,272580.0,-0.14
2021- 12- 16,71500.0,73000.0,74800.0,71300.0,508540.0,-0.56
2021- 12- 15,71900.0,73100.0,73200.0,70800.0,390640.0,-2.18
2021- 12- 14,73500.0,75000.0,75500.0,71800.0,462220.0,-2.65
2021- 12- 13,75500.0,76400.0,76800.0,74700.0,442360.0,-0.79
2021- 12- 12,76100.0,76100.0,76100.0,76100.0,0.0,0.0
2021- 12- 10,76100.0,74200.0,76100.0,72500.0,507120.0,1.87
2021- 12- 09,74700.0,73300.0,76000.0,73000.0,698270.0,1.91
2021- 12- 08,73300.0,73900.0,77000.0,72300.0,713600.0,1.1
2021- 12- 07,72500.0,72000.0,73000.0,70700.0,572600.0,2.55
2021- 12- 06,70700.0,70500.0,72000.0,69100.0,517360.0,-1.53
2021- 12- 05,71800.0,71800.0,71800.0,71800.0,0.0,0.0
2021- 12- 03,71800.0,65900.0,72600.0,65800.0,1130000.0,11.32
2021- 12- 02,64500.0,66400.0,66900.0,63300.0,735310.0,-4.16
2021- 12- 01,67300.0,67600.0,68700.0,63100.0,828920.0,0.0
2021- 11- 30,67300.0,71300.0,73100.0,64300.0,641990.0,-3.58
2021- 11- 29,69800.0,67800.0,72300.0,67300.0,679470.0,-0.29
2021- 11- 28,70000.0,70000.0,70000.0,70000.0,0.0,0.0
2021- 11- 26,70000.0,74300.0,75100.0,69300.0,624570.0,-5.66
2021- 11- 25,74200.0,73200.0,76400.0,73100.0,489270.0,-0.13
2021- 11- 24,74300.0,71800.0,74300.0,71200.0,574210.0,4.06
2021- 11- 23,71400.0,72900.0,74500.0,71100.0,636350.0,-2.99
2021- 11- 22,73600.0,78300.0,78300.0,73000.0,999340.0,-4.66
2021- 11- 21,77200.0,77200.0,77200.0,77200.0,0.0,0.0
2021- 11- 19,77200.0,79500.0,79800.0,77100.0,664430.0,-2.65
2021- 11- 18,79300.0,84800.0,84900.0,77000.0,1360000.0,-5.6
2021- 11- 17,84000.0,81000.0,84000.0,79500.0,1690000.0,5.13
2021- 11- 16,79900.0,79700.0,80900.0,76400.0,1120000.0,-0.62
2021- 11- 15,80400.0,77600.0,81300.0,77100.0,935090.0,4.42
2021- 11- 14,77000.0,77000.0,77000.0,77000.0,0.0,0.0
2021- 11- 12,77000.0,78700.0,80500.0,76000.0,519270.0,-1.28
