날짜,종가,오픈,고가,저가,거래량,변동 %
2022- 04- 06,64400.0,64800.0,65800.0,64300.0,487740.0,-2.13
2022- 04- 05,65800.0,70100.0,70100.0,65200.0,210.0,-6.4
2022- 04- 04,70300.0,71600.0,72600.0,69100.0,1540.0,-1.13
2022- 04- 01,71100.0,68400.0,72400.0,67800.0,658780.0,3.95
2022- 03- 31,68400.0,68200.0,69200.0,67900.0,10.0,-0.29
2022- 03- 30,68600.0,67100.0,70200.0,67000.0,30.0,2.69
2022- 03- 29,66800.0,67400.0,67500.0,66400.0,204350.0,-0.3
2022- 03- 28,67000.0,69100.0,69400.0,66500.0,276090.0,-2.76
2022- 03- 27,68900.0,68900.0,68900.0,68900.0,0.0,0.0
2022- 03- 25,68900.0,69300.0,69300.0,67500.0,184690.0,-0.29
2022- 03- 24,69100.0,68100.0,69800.0,67800.0,244390.0,1.17
2022- 03- 23,68300.0,69300.0,69300.0,67900.0,218820.0,-1.59
2022- 03- 22,69400.0,66000.0,70100.0,66000.0,585210.0,5.47
2022- 03- 21,65800.0,67000.0,67300.0,65200.0,70.0,-0.75
2022- 03- 18,66300.0,65900.0,66400.0,65100.0,168100.0,0.61
2022- 03- 17,65900.0,66700.0,67100.0,65000.0,10.0,-1.2
2022- 03- 16,66700.0,68300.0,68300.0,64600.0,20.0,-1.04
2022- 03- 15,67400.0,67300.0,68700.0,66000.0,100.0,0.3
2022- 03- 14,67200.0,68100.0,69000.0,66600.0,30.0,-1.61
2022- 03- 13,68300.0,68300.0,68300.0,68300.0,0.0,0.0
2022- 03- 11,68300.0,66800.0,68900.0,66600.0,350630.0,1.94
2022- 03- 10,67000.0,64900.0,67400.0,64100.0,250.0,5.02
2022- 03- 09,63800.0,63800.0,63800.0,63800.0,0.0,0.0
2022- 03- 08,63800.0,65000.0,65500.0,62600.0,336930.0,-2.74
2022- 03- 07,65600.0,64500.0,66300.0,64300.0,20.0,0.15
2022- 03- 06,65500.0,65500.0,65500.0,65500.0,0.0,0.0
2022- 03- 04,65500.0,64400.0,65700.0,63800.0,283230.0,1.24
2022- 03- 03,64700.0,66500.0,66800.0,64000.0,80.0,-2.27
2022- 03- 02,66200.0,65900.0,66800.0,64200.0,287860.0,0.76
2022- 03- 01,65700.0,65700.0,65700.0,65700.0,0.0,0.0
2022- 02- 28,65700.0,64100.0,66000.0,64000.0,388440.0,1.39
2022- 02- 27,64800.0,64800.0,64800.0,64800.0,0.0,0.0
2022- 02- 25,64800.0,62600.0,64800.0,61500.0,651050.0,6.4
2022- 02- 24,60900.0,63200.0,64400.0,59700.0,190.0,-1.62
2022- 02- 23,61900.0,61800.0,62700.0,60400.0,790.0,0.16
2022- 02- 22,61800.0,60500.0,62700.0,60300.0,40.0,0.65
2022- 02- 21,61400.0,56700.0,61400.0,56300.0,50.0,6.97
2022- 02- 20,57400.0,57400.0,57400.0,57400.0,0.0,0.0
2022- 02- 18,57400.0,56200.0,57800.0,56100.0,237890.0,0.7
2022- 02- 17,57000.0,57700.0,58300.0,55700.0,10.0,-0.52
2022- 02- 16,57300.0,55500.0,57300.0,55200.0,10.0,5.52
2022- 02- 15,54300.0,55500.0,55900.0,54000.0,200590.0,-1.27
2022- 02- 14,55000.0,54100.0,56500.0,54000.0,296030.0,0.0
2022- 02- 11,55000.0,53800.0,56400.0,53600.0,378720.0,0.55
2022- 02- 10,54700.0,56600.0,57400.0,54300.0,420.0,-2.84
2022- 02- 09,56300.0,57500.0,57600.0,55900.0,276390.0,-0.53
2022- 02- 08,56600.0,55200.0,58700.0,55200.0,983210.0,2.72
2022- 02- 07,55100.0,53300.0,57100.0,52700.0,711050.0,1.85
2022- 02- 06,54100.0,54100.0,54100.0,54100.0,0.0,0.0
2022- 02- 04,54100.0,50600.0,54300.0,50000.0,376120.0,6.92
2022- 02- 03,50600.0,50000.0,52300.0,49900.0,60.0,3.27
2022- 01- 28,49000.0,45350.0,49500.0,45300.0,324800.0,8.17
2022- 01- 27,45300.0,47650.0,47900.0,45300.0,30.0,-5.03
2022- 01- 26,47700.0,49150.0,49500.0,47150.0,265720.0,-2.95
2022- 01- 25,49150.0,50000.0,51300.0,48950.0,272340.0,-1.7
2022- 01- 24,50000.0,50700.0,51300.0,49800.0,197870.0,-2.91
2022- 01- 21,51500.0,50100.0,51900.0,49900.0,328800.0,0.98
2022- 01- 20,51000.0,46650.0,51100.0,46650.0,220.0,8.74
2022- 01- 19,46900.0,48600.0,48900.0,46350.0,0.0,-4.38
2022- 01- 18,49050.0,49200.0,50500.0,49050.0,0.0,-0.41
2022- 01- 17,49250.0,49200.0,50100.0,49150.0,60.0,0.1
2022- 01- 14,49200.0,49800.0,50100.0,48800.0,284550.0,-2.57
2022- 01- 13,50500.0,51200.0,52300.0,50500.0,238630.0,-1.17
2022- 01- 12,51100.0,50900.0,51500.0,50500.0,162880.0,1.79
2022- 01- 11,50200.0,51000.0,51500.0,49600.0,242830.0,-1.57
2022- 01- 10,51000.0,51500.0,51500.0,49750.0,100.0,-1.54
2022- 01- 09,51800.0,51800.0,51800.0,51800.0,0.0,0.0
2022- 01- 07,51800.0,52000.0,52800.0,51400.0,212350.0,0.39
2022- 01- 06,51600.0,52600.0,53400.0,51200.0,100.0,-3.73
2022- 01- 05,53600.0,55000.0,55100.0,53000.0,326460.0,-2.19
2022- 01- 04,54800.0,56600.0,56600.0,54200.0,280.0,-2.66
2022- 01- 03,56300.0,56200.0,56800.0,55700.0,169100.0,1.08
2021- 12- 30,55700.0,55800.0,56100.0,54800.0,175680.0,-0.18
2021- 12- 29,55800.0,56900.0,57100.0,55300.0,80.0,-2.28
2021- 12- 28,57100.0,54900.0,57100.0,54600.0,30.0,4.77
2021- 12- 27,54500.0,53500.0,54700.0,52800.0,236510.0,2.06
2021- 12- 26,53400.0,53400.0,53400.0,53400.0,0.0,0.0
2021- 12- 24,53400.0,53800.0,54200.0,53200.0,146220.0,-0.19
2021- 12- 23,53500.0,54500.0,55500.0,52900.0,330980.0,-0.19
2021- 12- 22,53600.0,53100.0,54100.0,53000.0,0.0,2.68
2021- 12- 21,52200.0,51800.0,52700.0,51000.0,50.0,1.16
2021- 12- 20,51600.0,52500.0,53200.0,51600.0,20.0,-2.82
2021- 12- 19,53100.0,53100.0,53100.0,53100.0,0.0,0.0
2021- 12- 17,53100.0,53300.0,53500.0,52600.0,253080.0,-2.03
2021- 12- 16,54200.0,53800.0,56000.0,53800.0,30.0,1.88
2021- 12- 15,53200.0,53600.0,54200.0,52700.0,0.0,-0.93
2021- 12- 14,53700.0,53600.0,54600.0,53400.0,10.0,-0.74
2021- 12- 13,54100.0,55400.0,55400.0,54100.0,200.0,-1.28
2021- 12- 12,54800.0,54800.0,54800.0,54800.0,0.0,0.0
2021- 12- 10,54800.0,55600.0,56400.0,54400.0,462080.0,-2.66
2021- 12- 09,56300.0,55800.0,57600.0,55700.0,40.0,1.62
2021- 12- 08,55400.0,57100.0,57900.0,55100.0,456100.0,-1.6
2021- 12- 07,56300.0,55700.0,57900.0,54500.0,564170.0,3.49
2021- 12- 06,54400.0,54800.0,55300.0,53800.0,90.0,-2.33
2021- 12- 05,55700.0,55700.0,55700.0,55700.0,0.0,0.0
2021- 12- 03,55700.0,53900.0,56800.0,53400.0,735390.0,5.29
2021- 12- 02,52900.0,54100.0,54300.0,52100.0,40.0,-3.99
2021- 12- 01,55100.0,56500.0,56500.0,53500.0,10.0,-1.08
2021- 11- 30,55700.0,57300.0,58800.0,54900.0,550.0,-1.42
2021- 11- 29,56500.0,57000.0,58400.0,55600.0,340.0,-2.42
2021- 11- 28,57900.0,57900.0,57900.0,57900.0,0.0,0.0
2021- 11- 26,57900.0,61000.0,61400.0,57400.0,495920.0,-4.77
2021- 11- 25,60800.0,62400.0,63200.0,60100.0,470010.0,-3.03
2021- 11- 24,62700.0,63300.0,64500.0,61100.0,650.0,0.32
2021- 11- 23,62500.0,62800.0,64600.0,61900.0,540.0,-2.5
2021- 11- 22,64100.0,66100.0,66500.0,62600.0,433940.0,-2.73
2021- 11- 21,65900.0,65900.0,65900.0,65900.0,0.0,0.0
2021- 11- 19,65900.0,67500.0,67500.0,65500.0,312930.0,-1.64
2021- 11- 18,67000.0,69100.0,69900.0,66800.0,180.0,-3.04
2021- 11- 17,69100.0,68800.0,70800.0,67500.0,750500.0,0.88
2021- 11- 16,68500.0,71100.0,71100.0,66900.0,510.0,-3.39
2021- 11- 15,70900.0,71200.0,71800.0,70300.0,70.0,-0.84
2021- 11- 14,71500.0,71500.0,71500.0,71500.0,0.0,0.0
2021- 11- 12,71500.0,75700.0,75800.0,70100.0,781870.0,-1.24
2021- 11- 11,72400.0,69400.0,73500.0,69400.0,414880.0,2.4
2021- 11- 10,70700.0,72700.0,72700.0,69400.0,0.0,-3.28
2021- 11- 09,73100.0,71700.0,73700.0,69900.0,10.0,2.38
2021- 11- 08,71400.0,71300.0,71800.0,69600.0,240.0,1.56
2021- 11- 05,70300.0,69800.0,72100.0,68600.0,332280.0,0.72
2021- 11- 04,69800.0,71600.0,72000.0,69400.0,70.0,-1.13
2021- 11- 03,70600.0,72900.0,73000.0,70500.0,351050.0,-3.29
2021- 11- 02,73000.0,71600.0,73600.0,70200.0,0.0,3.25
2021- 11- 01,70700.0,71000.0,72400.0,69000.0,378460.0,0.57
2021- 10- 29,70300.0,69200.0,70700.0,67900.0,372580.0,2.93
2021- 10- 28,68300.0,71800.0,73100.0,67600.0,10.0,-4.48
2021- 10- 27,71500.0,70500.0,73300.0,70500.0,500.0,0.85
2021- 10- 26,70900.0,67000.0,71300.0,66500.0,350.0,6.62
2021- 10- 25,66500.0,65600.0,67900.0,65100.0,10.0,1.68
2021- 10- 24,65400.0,65400.0,65400.0,65400.0,0.0,0.0
2021- 10- 22,65400.0,66500.0,67800.0,64500.0,504520.0,-2.68
2021- 10- 21,67200.0,67500.0,68800.0,66200.0,230.0,-0.3
2021- 10- 20,67400.0,64800.0,68400.0,64500.0,885310.0,4.82
2021- 10- 19,64300.0,63500.0,65200.0,61700.0,462580.0,2.06
2021- 10- 18,63000.0,64500.0,64800.0,62400.0,0.0,0.0
2021- 10- 17,63000.0,63000.0,63000.0,63000.0,0.0,0.0
2021- 10- 15,63000.0,63200.0,64300.0,62200.0,339060.0,0.64
2021- 10- 14,62600.0,60000.0,63700.0,59200.0,686140.0,4.68
2021- 10- 13,59800.0,60300.0,60800.0,59200.0,315400.0,0.17
2021- 10- 12,59700.0,63000.0,64500.0,59300.0,0.0,-5.69
2021- 10- 11,63300.0,63300.0,63300.0,63300.0,0.0,0.0
2021- 10- 08,63300.0,64800.0,65000.0,62100.0,744740.0,-3.65
2021- 10- 07,65700.0,65600.0,69000.0,64500.0,300.0,1.55
2021- 10- 06,64700.0,65300.0,66000.0,63500.0,140.0,-0.15
2021- 10- 05,64800.0,61600.0,67000.0,61100.0,1220000.0,5.19
2021- 10- 04,61600.0,61600.0,61600.0,61600.0,0.0,0.0
2021- 10- 01,61600.0,61800.0,64000.0,61300.0,698080.0,-0.32
2021- 09- 30,61800.0,57900.0,62000.0,57800.0,750.0,6.55
2021- 09- 29,58000.0,55500.0,58700.0,55300.0,0.0,3.02
2021- 09- 28,56300.0,54300.0,57200.0,53600.0,250.0,5.83
2021- 09- 27,53200.0,52900.0,54400.0,52200.0,255520.0,0.57
2021- 09- 26,52900.0,52900.0,52900.0,52900.0,0.0,0.0
2021- 09- 24,52900.0,53400.0,53600.0,52400.0,175280.0,0.19
2021- 09- 23,52800.0,54400.0,54400.0,52800.0,276420.0,-3.12
2021- 09- 22,54500.0,54500.0,54500.0,54500.0,0.0,0.0
2021- 09- 17,54500.0,54100.0,54800.0,53100.0,243980.0,0.0
2021- 09- 16,54500.0,55500.0,56900.0,54000.0,506760.0,2.06
2021- 09- 15,53400.0,54000.0,54500.0,53100.0,179560.0,-0.74
