"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021- 11- 23","49,800","49,100","50,300","48,900","528.19K","-1.19%"
"2021- 11- 22","50,400","51,500","52,000","48,800","1.01M","-2.14%"
"2021- 11- 21","51,500","51,500","51,500","51,500","","0.00%"
"2021- 11- 19","51,500","54,900","55,400","51,500","908.11K","-5.85%"
"2021- 11- 18","54,700","55,700","56,000","53,000","709.89K","-1.26%"
"2021- 11- 17","55,400","54,400","58,500","53,400","1.86M","2.59%"
"2021- 11- 16","54,000","53,800","54,200","51,800","793.27K","1.31%"
"2021- 11- 15","53,300","52,100","53,300","51,600","636.02K","2.90%"
"2021- 11- 14","51,800","51,800","51,800","51,800","","0.00%"
"2021- 11- 12","51,800","54,000","54,600","51,600","734.82K","-2.26%"
"2021- 11- 11","53,000","51,400","53,500","50,900","746.60K","1.73%"
"2021- 11- 10","52,100","53,700","54,000","51,000","829.97K","-3.87%"
"2021- 11- 09","54,200","52,800","54,800","51,800","838.29K","3.04%"
"2021- 11- 08","52,600","51,100","52,800","50,200","663.55K","2.94%"
"2021- 11- 07","51,100","51,100","51,100","51,100","","0.00%"
"2021- 11- 05","51,100","53,300","54,300","50,200","1.21M","-3.58%"
"2021- 11- 04","53,000","53,600","54,300","52,200","674.42K","0.19%"
"2021- 11- 03","52,900","53,700","54,200","52,500","461.86K","-1.49%"
"2021- 11- 02","53,700","54,200","54,300","52,400","548.95K","0.75%"
"2021- 11- 01","53,300","53,600","54,800","51,100","951.53K","1.72%"
"2021- 10- 29","52,400","52,700","53,200","51,100","579.63K","0.19%"
"2021- 10- 28","52,300","53,500","54,300","51,600","834.68K","-2.43%"
"2021- 10- 27","53,600","52,900","54,500","52,700","1.01M","0.37%"
"2021- 10- 26","53,400","49,300","53,500","49,000","1.52M","8.98%"
"2021- 10- 25","49,000","50,300","51,600","48,700","878.03K","-2.00%"
"2021- 10- 24","50,000","50,000","50,000","50,000","","0.00%"
"2021- 10- 22","50,000","49,350","50,600","49,000","991.62K","1.01%"
"2021- 10- 21","49,500","48,900","51,400","48,650","2.20M","1.12%"
"2021- 10- 20","48,950","44,350","49,850","44,200","5.00M","11.50%"
"2021- 10- 19","43,900","43,300","44,350","42,600","732.38K","2.57%"
"2021- 10- 18","42,800","42,200","43,150","41,900","455.63K","2.03%"
"2021- 10- 15","41,950","42,100","42,500","41,500","418.48K","-0.36%"
"2021- 10- 14","42,100","41,350","42,450","40,750","495.83K","2.56%"
"2021- 10- 13","41,050","40,800","41,600","40,700","229.54K","0.74%"
"2021- 10- 12","40,750","41,850","42,950","40,550","470.79K","-3.44%"
"2021- 10- 11","42,200","42,200","42,200","42,200","","0.00%"
"2021- 10- 08","42,200","43,000","43,050","41,800","474.50K","-2.09%"
"2021- 10- 07","43,100","43,150","44,600","42,300","1.07M","0.70%"
"2021- 10- 06","42,800","43,900","44,550","42,350","766.86K","-1.38%"
"2021- 10- 05","43,400","41,000","43,950","40,250","1.30M","4.83%"
"2021- 10- 04","41,400","41,400","41,400","41,400","","0.00%"
"2021- 10- 01","41,400","42,650","42,850","41,350","557.79K","-2.93%"
"2021- 09- 30","42,650","40,850","42,700","40,350","1.18M","6.09%"
"2021- 09- 29","40,200","39,650","40,950","39,100","593.29K","0.25%"
"2021- 09- 28","40,100","39,750","41,200","39,750","655.72K","1.01%"
"2021- 09- 27","39,700","39,350","40,000","39,200","230.96K","0.89%"
"2021- 09- 26","39,350","39,350","39,350","39,350","","0.00%"
"2021- 09- 24","39,350","39,950","39,950","39,300","203.66K","-1.01%"
"2021- 09- 23","39,750","39,650","40,050","39,200","244.19K","-1.00%"
"2021- 09- 22","40,150","40,150","40,150","40,150","","0.00%"
"2021- 09- 17","40,150","39,750","40,300","39,450","285.79K","1.13%"
"2021- 09- 16","39,700","40,500","40,900","39,600","273.12K","-0.87%"
"2021- 09- 15","40,050","40,300","40,500","39,900","223.50K","-0.50%"
"2021- 09- 14","40,250","39,700","40,450","39,550","284.23K","1.90%"
"2021- 09- 13","39,500","39,350","40,150","39,350","417.34K","-0.75%"
"2021- 09- 12","39,800","39,800","39,800","39,800","","0.00%"
"2021- 09- 10","39,800","40,100","40,600","38,750","655.36K","-0.75%"
"2021- 09- 09","40,100","40,000","40,550","39,500","507.30K","0.00%"
"2021- 09- 08","40,100","41,200","41,250","40,050","509.91K","-3.14%"
"2021- 09- 07","41,400","40,950","42,150","40,100","589.53K","1.72%"
"2021- 09- 06","40,700","40,800","40,850","39,800","323.66K","0.12%"
"2021- 09- 05","40,650","40,650","40,650","40,650","","0.00%"
"2021- 09- 03","40,650","41,500","41,550","40,100","819.32K","-1.57%"
"2021- 09- 02","41,300","42,700","42,900","41,300","324.83K","-2.48%"
"2021- 09- 01","42,350","42,500","43,000","42,000","232.92K","-0.70%"
"2021- 08- 31","42,650","41,950","43,300","41,750","342.81K","0.83%"
"2021- 08- 30","42,300","43,650","43,850","41,250","800.31K","-3.42%"
"2021- 08- 29","43,800","43,800","43,800","43,800","","0.00%"
"2021- 08- 27","43,800","44,500","45,000","42,900","620.74K","-2.34%"
"2021- 08- 26","44,850","44,300","45,200","43,800","772.47K","2.16%"
"2021- 08- 25","43,900","44,000","44,650","43,150","764.07K","2.21%"
"2021- 08- 24","42,950","41,450","43,400","40,700","1.05M","5.27%"
"2021- 08- 23","40,800","39,550","40,950","39,200","564.32K","5.15%"
"2021- 08- 20","38,800","40,300","40,700","38,250","851.83K","-3.72%"
"2021- 08- 19","40,300","42,000","42,050","40,250","1.01M","-4.62%"
"2021- 08- 18","42,250","41,750","43,900","40,800","1.70M","-2.65%"
"2021- 08- 17","43,400","44,800","45,400","42,600","614.02K","-2.69%"
"2021- 08- 16","44,600","44,600","44,600","44,600","","0.00%"
"2021- 08- 13","44,600","45,400","45,550","43,200","651.32K","-1.87%"
"2021- 08- 12","45,450","43,450","45,550","42,300","960.92K","4.24%"
"2021- 08- 11","43,600","44,150","45,950","43,450","681.24K","-0.68%"
"2021- 08- 10","43,900","44,800","45,750","43,850","519.02K","-1.57%"
"2021- 08- 09","44,600","44,000","46,200","43,400","1.46M","1.83%"
"2021- 08- 08","43,800","43,800","43,800","43,800","","0.00%"
"2021- 08- 06","43,800","41,200","44,250","40,800","1.48M","6.05%"
"2021- 08- 05","41,300","41,000","41,750","40,550","487.01K","1.35%"
"2021- 08- 04","40,750","39,650","41,200","39,450","678.34K","3.30%"
"2021- 08- 03","39,450","40,250","40,300","38,900","424.69K","-1.38%"
"2021- 08- 02","40,000","40,000","40,400","39,550","179.99K","0.00%"
"2021- 08- 01","40,000","40,000","40,000","40,000","","0.00%"
"2021- 07- 30","40,000","40,500","40,500","39,600","365.26K","-1.23%"
"2021- 07- 29","40,500","40,250","41,000","40,000","226.31K","0.62%"
"2021- 07- 28","40,250","40,600","41,150","39,950","349.35K","-0.86%"
"2021- 07- 27","40,600","42,600","42,800","40,600","551.66K","-4.13%"
"2021- 07- 26","42,350","42,400","43,800","41,900","982.13K","1.19%"
"2021- 07- 23","41,850","40,850","42,100","40,250","628.74K","3.21%"
"2021- 07- 22","40,550","40,550","40,950","40,250","391.86K","1.00%"
"2021- 07- 21","40,150","39,900","40,950","39,750","481.55K","1.39%"
"2021- 07- 20","39,600","39,200","40,150","39,200","279.27K","-0.63%"
"2021- 07- 19","39,850","40,000","40,050","39,300","351.76K","-0.99%"
"2021- 07- 18","40,250","40,250","40,250","40,250","","0.00%"
"2021- 07- 16","40,250","40,300","40,800","39,900","423.91K","-0.12%"
"2021- 07- 15","40,300","41,000","41,250","40,100","403.21K","-0.98%"
"2021- 07- 14","40,700","40,050","41,200","39,950","647.53K","1.88%"
"2021- 07- 13","39,950","39,250","41,050","39,150","879.66K","2.04%"
"2021- 07- 12","39,150","38,850","39,400","38,200","325.15K","1.29%"
"2021- 07- 11","38,650","38,650","38,650","38,650","","0.00%"
"2021- 07- 09","38,650","38,300","38,800","37,750","509.83K","-0.90%"
"2021- 07- 08","39,000","39,500","39,650","38,300","438.47K","-0.26%"
"2021- 07- 07","39,100","40,100","40,150","39,000","525.94K","-2.49%"
"2021- 07- 06","40,100","40,200","40,750","39,800","426.47K","-1.60%"
"2021- 07- 05","40,750","40,450","41,200","40,100","664.13K","1.62%"
"2021- 07- 04","40,100","40,100","40,100","40,100","","0.00%"
"2021- 07- 02","40,100","41,900","41,950","38,950","1.54M","-1.60%"
"2021- 07- 01","40,750","40,500","40,900","40,100","355.13K","0.62%"
"2021- 06- 30","40,500","39,800","40,600","39,700","441.59K","1.89%"
"2021- 06- 29","39,750","39,950","40,250","39,200","546.20K","-0.50%"
"2021- 06- 28","39,950","40,100","40,300","39,400","497.97K","-0.62%"
"2021- 06- 27","40,200","40,200","40,200","40,200","","0.00%"
"2021- 06- 25","40,200","42,000","42,150","40,000","887.77K","-4.63%"
"2021- 06- 24","42,150","43,000","43,050","41,650","452.57K","-1.75%"
"2021- 06- 23","42,900","42,200","44,200","41,600","1.00M","1.78%"
"2021- 06- 22","42,150","43,800","44,900","41,900","907.13K","-2.09%"
"2021- 06- 21","43,050","42,500","43,500","42,250","642.13K","0.23%"
"2021- 06- 20","42,950","42,950","42,950","42,950","","0.00%"
"2021- 06- 18","42,950","41,100","43,400","41,050","1.63M","5.27%"
"2021- 06- 17","40,800","39,900","40,950","39,600","523.11K","1.24%"
"2021- 06- 16","40,300","41,300","41,500","40,200","583.18K","-2.42%"
"2021- 06- 15","41,300","41,050","42,250","40,700","996.78K","1.10%"
"2021- 06- 14","40,850","40,400","41,850","40,150","963.83K","2.25%"
"2021- 06- 13","39,950","39,950","39,950","39,950","","0.00%"
"2021- 06- 11","39,950","38,950","40,150","38,900","573.49K","2.70%"
"2021- 06- 10","38,900","39,000","39,650","38,600","383.15K","-0.13%"
"2021- 06- 09","38,950","39,250","39,950","38,800","400.50K","-1.39%"
"2021- 06- 08","39,500","39,100","39,750","38,950","339.09K","0.13%"
"2021- 06- 07","39,450","39,100","40,400","39,100","555.46K","2.07%"
"2021- 06- 06","38,650","38,650","38,650","38,650","","0.00%"
"2021- 06- 04","38,650","39,350","39,600","37,900","521.74K","-1.90%"
"2021- 06- 03","39,400","38,950","40,200","38,750","659.66K","1.55%"
"2021- 06- 02","38,800","39,650","39,750","38,750","477.18K","-2.14%"
"2021- 06- 01","39,650","39,850","39,900","38,750","676.08K","0.13%"
"2021- 05- 31","39,600","38,400","40,500","38,000","1.66M","3.53%"
"2021- 05- 30","38,250","38,250","38,250","38,250","","0.00%"
"2021- 05- 28","38,250","39,000","39,000","38,000","517.89K","-1.92%"
"2021- 05- 27","39,000","38,850","39,050","37,700","712.49K","1.04%"
"2021- 05- 26","38,600","38,850","39,000","37,700","675.33K","-0.13%"
"2021- 05- 25","38,650","37,450","39,000","37,250","1.19M","4.60%"
"2021- 05- 24","36,950","37,000","37,700","36,700","780.64K","-0.27%"
"2021- 05- 23","37,050","37,050","37,050","37,050","","0.00%"
"2021- 05- 21","37,050","37,950","38,550","37,000","880.68K","-3.01%"
"2021- 05- 20","38,200","37,950","38,500","37,350","820.74K","-0.13%"
"2021- 05- 19","38,250","38,250","38,250","38,250","","0.00%"
"2021- 05- 18","38,250","37,650","38,450","37,300","1.47M","1.59%"
"2021- 05- 17","37,650","36,200","38,000","35,600","3.00M","4.87%"
"2021- 05- 16","35,900","35,900","35,900","35,900","","0.00%"
"2021- 05- 14","35,900","33,750","36,500","33,650","2.10M","7.32%"
"2021- 05- 13","33,450","33,150","34,100","32,850","470.09K","-1.33%"
"2021- 05- 12","33,900","33,250","34,000","32,750","591.48K","2.57%"
"2021- 05- 11","33,050","33,500","33,550","32,850","350.72K","-2.79%"
"2021- 05- 10","34,000","33,200","34,050","32,950","521.95K","2.87%"
"2021- 05- 07","33,050","30,950","33,150","30,900","781.79K","6.79%"
"2021- 05- 06","30,950","31,200","31,450","30,600","577.58K","-1.90%"
"2021- 05- 05","31,550","31,550","31,550","31,550","","0.00%"
"2021- 05- 04","31,550","31,200","31,700","30,300","606.29K","0.16%"
"2021- 05- 03","31,500","32,800","33,150","31,150","740.05K","-4.26%"
"2021- 05- 02","32,900","32,900","32,900","32,900","","0.00%"
"2021- 04- 30","32,900","33,400","33,500","32,500","355.85K","-1.35%"
"2021- 04- 29","33,350","33,600","33,750","33,000","191.56K","0.00%"
"2021- 04- 28","33,350","33,950","34,000","33,300","284.43K","-1.77%"
"2021- 04- 27","33,950","33,750","34,000","33,700","205.74K","0.44%"
"2021- 04- 26","33,800","33,950","34,050","33,700","191.59K","0.00%"
"2021- 04- 25","33,800","33,800","33,800","33,800","","0.00%"
"2021- 04- 23","33,800","34,050","34,050","33,700","239.37K","-1.02%"
"2021- 04- 22","34,150","34,100","34,350","33,950","205.88K","0.89%"
"2021- 04- 21","33,850","34,300","34,300","33,750","426.78K","-1.88%"
"2021- 04- 20","34,500","34,350","34,600","34,150","225.00K","0.44%"
"2021- 04- 19","34,350","34,800","34,800","34,200","338.94K","-1.29%"
"2021- 04- 18","34,800","34,800","34,800","34,800","","0.00%"
"2021- 04- 16","34,800","34,100","34,800","34,100","480.35K","2.05%"
"2021- 04- 15","34,100","34,000","34,250","33,850","248.37K","0.44%"
"2021- 04- 14","33,950","33,900","34,100","33,800","323.35K","-0.73%"
"2021- 04- 13","34,200","33,900","34,200","33,800","267.61K","0.44%"
"2021- 04- 12","34,050","34,450","34,450","33,900","410.01K","-0.73%"
"2021- 04- 09","34,300","35,000","35,100","34,050","527.74K","-1.86%"
"2021- 04- 08","34,950","35,400","35,500","34,800","294.14K","-0.14%"
"2021- 04- 07","35,000","34,600","35,900","34,300","574.99K","1.74%"
"2021- 04- 06","34,400","34,600","34,700","34,200","289.63K","-0.43%"
"2021- 04- 05","34,550","34,900","35,100","34,500","284.83K","-1.00%"
"2021- 04- 02","34,900","34,750","35,150","34,550","273.91K","0.58%"
"2021- 04- 01","34,700","35,650","35,700","34,550","508.82K","-2.53%"
"2021- 03- 31","35,600","35,550","36,200","35,100","308.86K","0.00%"
"2021- 03- 30","35,600","34,950","35,750","34,700","317.51K","2.15%"
"2021- 03- 29","34,850","35,500","35,500","34,850","373.09K","-2.38%"
"2021- 03- 28","35,700","35,700","35,700","35,700","","0.00%"
"2021- 03- 26","35,700","36,500","36,500","35,500","461.14K","-2.19%"
"2021- 03- 25","36,500","36,200","36,600","35,500","429.81K","0.97%"
"2021- 03- 24","36,150","35,050","36,200","34,750","685.50K","2.12%"
"2021- 03- 23","35,400","35,400","35,900","35,200","395.57K","0.00%"
"2021- 03- 22","35,400","35,100","35,400","34,800","230.17K","0.14%"
"2021- 03- 21","35,350","35,350","35,350","35,350","","0.00%"
"2021- 03- 19","35,350","34,650","35,350","34,500","308.22K","0.43%"
"2021- 03- 18","35,200","35,600","35,850","35,050","382.56K","0.14%"
"2021- 03- 17","35,150","35,000","35,400","34,800","327.22K","0.43%"
"2021- 03- 16","35,000","34,400","35,150","34,300","406.76K","2.04%"
"2021- 03- 15","34,300","34,500","34,500","33,650","353.80K","-0.58%"
"2021- 03- 14","34,500","34,500","34,500","34,500","","0.00%"
"2021- 03- 12","34,500","34,400","34,950","34,300","634.21K","0.58%"
"2021- 03- 11","34,300","33,400","34,400","33,400","511.42K","3.00%"
"2021- 03- 10","33,300","34,750","35,250","33,200","595.73K","-2.63%"
"2021- 03- 09","34,200","35,400","35,750","33,600","1.07M","-4.20%"
"2021- 03- 08","35,700","37,550","37,600","35,500","1.63M","-4.67%"
"2021- 03- 07","37,450","37,450","37,450","37,450","","0.00%"
"2021- 03- 05","37,450","36,300","38,400","36,000","2.38M","1.35%"
"2021- 03- 04","36,950","37,500","37,500","36,350","1.03M","-2.64%"
"2021- 03- 03","37,950","37,700","38,250","37,150","897.02K","0.40%"
"2021- 03- 02","37,800","37,050","38,200","36,750","1.47M","3.56%"
"2021- 02- 26","36,500","36,300","36,900","35,850","1.05M","-2.54%"
"2021- 02- 25","37,450","36,150","37,700","35,700","1.55M","5.49%"
"2021- 02- 24","35,500","35,850","37,450","35,100","1.25M","0.00%"
"2021- 02- 23","35,500","35,200","36,250","34,700","560.71K","-0.42%"
"2021- 02- 22","35,650","36,700","37,150","35,400","563.73K","-2.86%"
"2021- 02- 21","36,700","36,700","36,700","36,700","","0.00%"
"2021- 02- 19","36,700","36,950","37,150","35,200","823.99K","-0.81%"
"2021- 02- 18","37,000","37,750","38,200","36,400","1.04M","-1.60%"
"2021- 02- 17","37,600","36,500","38,200","35,500","2.23M","3.16%"
"2021- 02- 16","36,450","34,250","36,450","33,850","1.53M","6.73%"
"2021- 02- 15","34,150","33,900","34,500","33,800","393.68K","1.04%"
"2021- 02- 10","33,800","33,300","34,450","33,200","522.84K","1.96%"
"2021- 02- 09","33,150","33,700","33,700","33,000","312.79K","-0.75%"
"2021- 02- 08","33,400","33,050","33,750","32,800","289.31K","0.15%"
"2021- 02- 07","33,350","33,350","33,350","33,350","","0.00%"
"2021- 02- 05","33,350","33,600","33,800","32,900","316.58K","-0.30%"
"2021- 02- 04","33,450","34,350","34,350","33,350","418.74K","-2.48%"
"2021- 02- 03","34,300","34,300","34,600","33,950","388.94K","0.59%"
"2021- 02- 02","34,100","33,750","35,550","33,400","937.31K","1.49%"
"2021- 02- 01","33,600","32,050","33,700","31,400","751.87K","3.38%"
"2021- 01- 31","32,500","32,500","32,500","32,500","","0.00%"
"2021- 01- 29","32,500","34,500","34,700","32,050","1.11M","-4.83%"
"2021- 01- 28","34,150","34,450","35,500","34,000","990.58K","-2.98%"
"2021- 01- 27","35,200","36,900","36,900","35,000","1.49M","-3.30%"
"2021- 01- 26","36,400","37,750","37,800","36,250","864.74K","-3.45%"
"2021- 01- 25","37,700","38,400","38,600","37,600","685.88K","-0.79%"
"2021- 01- 22","38,000","37,850","38,800","37,300","1.00M","0.40%"
"2021- 01- 21","37,850","38,600","38,750","37,500","736.52K","-1.69%"
"2021- 01- 20","38,500","36,700","38,750","36,550","1.98M","5.48%"
"2021- 01- 19","36,500","35,600","36,600","35,600","355.61K","1.67%"
"2021- 01- 18","35,900","36,150","36,600","35,200","444.33K","-0.97%"
"2021- 01- 17","36,250","36,250","36,250","36,250","","0.00%"
"2021- 01- 15","36,250","37,450","38,100","36,150","677.98K","-2.16%"
"2021- 01- 14","37,050","37,150","37,950","37,000","628.24K","0.14%"
"2021- 01- 13","37,000","36,900","38,200","36,550","1.07M","0.27%"
"2021- 01- 12","36,900","36,200","37,300","35,650","915.97K","1.93%"
"2021- 01- 11","36,200","38,100","38,150","35,550","1.71M","-4.23%"
"2021- 01- 10","37,800","37,800","37,800","37,800","","0.00%"
"2021- 01- 08","37,800","37,300","38,250","36,650","1.21M","3.14%"
"2021- 01- 07","36,650","36,650","37,050","36,500","661.23K","-0.14%"
"2021- 01- 06","36,700","37,400","37,850","36,650","568.96K","-1.48%"
"2021- 01- 05","37,250","37,550","37,650","36,650","750.10K","-0.80%"
"2021- 01- 04","37,550","38,400","38,450","37,450","675.85K","-2.21%"
"2020- 12- 30","38,400","38,650","39,100","38,050","480.58K","-0.65%"
"2020- 12- 29","38,650","38,500","38,800","37,650","550.67K","0.39%"
"2020- 12- 28","38,500","37,150","38,800","36,400","1.08M","3.91%"
"2020- 12- 27","37,050","37,050","37,050","37,050","","0.00%"
"2020- 12- 24","37,050","37,100","37,450","36,600","428.73K","-0.27%"
"2020- 12- 23","37,150","35,400","37,200","34,950","754.04K","5.09%"
"2020- 12- 22","35,350","36,600","36,950","35,100","637.95K","-3.81%"
"2020- 12- 21","36,750","37,300","37,300","36,550","363.73K","-1.47%"
"2020- 12- 20","37,300","37,300","37,300","37,300","","0.00%"
"2020- 12- 18","37,300","37,150","37,600","36,800","339.90K","0.54%"
"2020- 12- 17","37,100","37,850","38,100","36,800","649.68K","-2.62%"
"2020- 12- 16","38,100","38,350","38,400","37,750","429.32K","0.13%"
"2020- 12- 15","38,050","37,850","38,300","37,400","507.40K","-0.39%"
"2020- 12- 14","38,200","38,600","38,750","37,500","401.19K","-1.42%"
"2020- 12- 13","38,750","38,750","38,750","38,750","","0.00%"
"2020- 12- 11","38,750","38,500","39,100","38,400","643.78K","0.39%"
"2020- 12- 10","38,600","37,800","38,800","37,300","721.03K","1.45%"
"2020- 12- 09","38,050","38,250","38,850","38,000","649.49K","0.40%"
"2020- 12- 08","37,900","38,900","39,700","37,900","1.19M","-3.19%"
"2020- 12- 07","39,150","40,550","40,600","38,400","1.60M","-3.69%"
"2020- 12- 06","40,650","40,650","40,650","40,650","","0.00%"
"2020- 12- 04","40,650","42,850","42,950","40,300","2.10M","-6.01%"
"2020- 12- 03","43,250","40,400","43,600","40,150","4.67M","10.47%"
"2020- 12- 02","39,150","39,550","40,500","38,350","1.39M","-0.51%"
"2020- 12- 01","39,350","38,000","39,700","37,050","990.83K","3.69%"
"2020- 11- 30","37,950","39,300","39,500","37,950","637.62K","-3.44%"
"2020- 11- 29","39,300","39,300","39,300","39,300","","0.00%"
"2020- 11- 27","39,300","39,000","39,650","38,350","746.81K","0.77%"
"2020- 11- 26","39,000","40,300","40,400","38,500","901.78K","-2.26%"
"2020- 11- 25","39,900","39,450","40,900","39,150","1.48M","2.31%"
"2020- 11- 24","39,000","39,700","40,450","38,600","868.84K","-2.38%"
"2020- 11- 23","39,950","39,900","41,200","39,750","924.94K","0.13%"
"2020- 11- 22","39,900","39,900","39,900","39,900","","0.00%"
"2020- 11- 20","39,900","39,800","40,600","39,550","647.50K","0.25%"
"2020- 11- 19","39,800","39,850","39,900","38,800","785.89K","-0.13%"
"2020- 11- 18","39,850","38,100","39,900","37,850","948.45K","5.01%"
"2020- 11- 17","37,950","38,450","39,500","37,700","1.35M","-0.39%"
"2020- 11- 16","38,100","35,900","38,350","35,900","1.42M","6.13%"
"2020- 11- 15","35,900","35,900","35,900","35,900","","0.00%"
"2020- 11- 13","35,900","35,000","36,150","34,600","658.55K","3.01%"
"2020- 11- 12","34,850","35,150","35,800","34,650","482.96K","-0.29%"
"2020- 11- 11","34,950","36,050","36,100","34,700","572.97K","-2.51%"
"2020- 11- 10","35,850","36,700","36,800","35,600","861.05K","1.99%"
"2020- 11- 09","35,150","34,750","35,800","34,750","479.33K","2.03%"
"2020- 11- 08","34,450","34,450","34,450","34,450","","0.00%"
"2020- 11- 06","34,450","35,400","35,750","34,300","630.94K","-2.41%"
"2020- 11- 05","35,300","33,650","35,600","33,500","1.39M","5.69%"
"2020- 11- 04","33,400","33,050","33,500","32,150","586.82K","2.77%"
"2020- 11- 03","32,500","31,850","33,150","31,850","692.99K","2.52%"
"2020- 11- 02","31,700","30,200","31,800","30,200","593.02K","3.76%"
"2020- 11- 01","30,550","30,550","30,550","30,550","","0.00%"
"2020- 10- 30","30,550","31,650","31,850","30,500","514.77K","-4.08%"
"2020- 10- 29","31,850","32,000","32,750","31,400","700.95K","-3.34%"
"2020- 10- 28","32,950","32,000","33,000","31,350","433.30K","2.33%"
"2020- 10- 27","32,200","31,450","32,650","30,800","778.62K","1.90%"
"2020- 10- 26","31,600","32,850","33,150","30,900","862.77K","-3.51%"
"2020- 10- 25","32,750","32,750","32,750","32,750","","0.00%"
"2020- 10- 23","32,750","32,550","33,200","32,100","542.20K","0.61%"
"2020- 10- 22","32,550","33,350","33,800","32,500","705.50K","-3.70%"
"2020- 10- 21","33,800","33,400","34,200","32,800","514.04K","1.20%"
"2020- 10- 20","33,400","33,200","33,700","32,300","932.53K","-0.30%"
"2020- 10- 19","33,500","34,300","34,850","33,300","904.82K","-3.04%"
"2020- 10- 18","34,550","34,550","34,550","34,550","","0.00%"
"2020- 10- 16","34,550","33,950","35,100","33,300","1.03M","1.47%"
"2020- 10- 15","34,050","36,250","36,600","32,850","2.47M","-5.29%"
"2020- 10- 14","35,950","36,750","36,800","35,550","1.06M","-1.78%"
"2020- 10- 13","36,600","35,950","36,700","35,250","1.33M","4.87%"
"2020- 10- 12","34,900","36,050","36,200","34,800","843.18K","-2.92%"
"2020- 10- 11","35,950","35,950","35,950","35,950","","0.00%"
"2020- 10- 08","35,950","37,150","37,150","35,600","857.97K","-2.31%"
"2020- 10- 07","36,800","37,000","37,300","36,550","430.29K","0.68%"
"2020- 10- 06","36,550","36,450","37,300","35,750","714.95K","0.27%"
"2020- 10- 05","36,450","38,250","38,400","35,700","1.14M","-4.71%"
"2020- 10- 04","38,250","38,250","38,250","38,250","","0.00%"
"2020- 09- 29","38,250","38,350","38,900","36,700","1.07M","0.26%"
"2020- 09- 28","38,150","35,750","38,250","35,300","1.31M","9.94%"
"2020- 09- 25","34,700","35,900","36,500","34,450","911.80K","-1.84%"
"2020- 09- 24","35,350","37,300","37,750","34,750","1.29M","-7.70%"
"2020- 09- 23","38,300","37,500","38,700","35,250","904.00K","3.79%"
"2020- 09- 22","36,900","38,300","39,050","36,700","911.12K","-4.28%"
"2020- 09- 21","38,550","40,550","40,550","38,500","529.62K","-3.63%"
"2020- 09- 20","40,000","40,000","40,000","40,000","","0.00%"
"2020- 09- 18","40,000","39,400","40,000","39,000","515.49K","2.04%"
"2020- 09- 17","39,200","40,100","40,400","38,500","657.53K","-2.24%"
"2020- 09- 16","40,100","40,150","41,000","39,900","508.41K","0.12%"
"2020- 09- 15","40,050","40,100","40,600","39,500","359.31K","0.25%"
"2020- 09- 14","39,950","40,800","41,100","39,800","661.47K","-2.08%"
"2020- 09- 11","40,800","40,450","41,100","40,000","605.89K","0.49%"
"2020- 09- 10","40,600","41,400","42,150","39,950","995.62K","-0.12%"
"2020- 09- 09","40,650","41,900","43,000","40,600","1.23M","-4.24%"
"2020- 09- 08","42,450","41,000","43,300","40,550","1.46M","3.54%"
"2020- 09- 07","41,000","41,350","42,800","39,800","1.47M","0.49%"
"2020- 09- 06","40,800","40,800","40,800","40,800","","0.00%"
"2020- 09- 04","40,800","38,200","41,150","38,000","1.97M","2.26%"
"2020- 09- 03","39,900","38,250","39,950","37,050","1.65M","6.40%"
"2020- 09- 02","37,500","37,000","38,050","36,600","1.10M","2.74%"
"2020- 09- 01","36,500","35,550","37,000","35,050","1.34M","4.73%"
"2020- 08- 31","34,850","35,150","35,800","34,350","630.11K","-0.71%"
"2020- 08- 30","35,100","35,100","35,100","35,100","","0.00%"
"2020- 08- 28","35,100","35,000","35,750","34,600","623.73K","0.29%"
"2020- 08- 27","35,000","36,150","36,150","34,900","794.95K","-3.45%"
"2020- 08- 26","36,250","36,000","36,500","35,000","791.80K","1.83%"
"2020- 08- 25","35,600","35,650","36,400","35,200","609.04K","1.14%"
"2020- 08- 24","35,200","34,100","35,800","33,400","752.12K","1.59%"
"2020- 08- 23","34,650","34,650","34,650","34,650","","0.00%"
"2020- 08- 21","34,650","35,250","35,850","33,700","896.29K","-1.00%"
"2020- 08- 20","35,000","36,400","36,500","34,150","1.38M","-5.28%"
"2020- 08- 19","36,950","34,700","37,500","34,400","1.81M","7.10%"
"2020- 08- 18","34,500","36,350","37,050","33,600","1.41M","-5.09%"
"2020- 08- 17","36,350","36,350","36,350","36,350","","0.00%"
"2020- 08- 14","36,350","37,150","38,500","35,200","1.39M","-1.36%"
"2020- 08- 13","36,850","36,100","38,600","35,600","2.51M","5.89%"
"2020- 08- 12","34,800","35,100","35,650","33,850","875.35K","-1.14%"
"2020- 08- 11","35,200","35,150","36,800","34,400","1.38M","-0.56%"
"2020- 08- 10","35,400","33,200","37,500","32,650","3.03M","8.92%"
"2020- 08- 09","32,500","32,500","32,500","32,500","","0.00%"
"2020- 08- 07","32,500","32,250","33,000","32,050","591.66K","1.09%"
"2020- 08- 06","32,150","33,050","33,300","32,050","726.38K","-2.13%"
"2020- 08- 05","32,850","32,650","33,100","31,800","1.23M","3.30%"
"2020- 08- 04","31,800","30,500","31,900","30,100","1.28M","5.65%"
